"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2020-04-02 19:00:00","2020-04-02 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1987779,1987780,0.59771683333333,0,0
"2020-04-02 20:00:00","2020-04-02 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1649587,1649587,0.4960145,0,0
"2020-04-02 21:00:00","2020-04-02 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1136573,1136574,0.34174916666667,0,0
"2020-04-02 22:00:00","2020-04-02 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,675560,675559,0.203126,0,0
"2020-04-02 23:00:00","2020-04-03 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,387270,387270,0.1164413,0,0
"2020-04-03 00:00:00","2020-04-03 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,229126,229125,0.068890233333333,0,0
"2020-04-03 01:00:00","2020-04-03 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,240844,240841,0.07241195,0,0
"2020-04-03 02:00:00","2020-04-03 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,266051,266049,0.079989166666667,0,0
"2020-04-03 03:00:00","2020-04-03 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,274370,274370,0.082488516666667,0,0
"2020-04-03 04:00:00","2020-04-03 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,251502,251505,0.075611983333333,0,0
"2020-04-03 05:00:00","2020-04-03 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,222756,222757,0.06696825,0,0
"2020-04-03 06:00:00","2020-04-03 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,216616,216614,0.0651209,0,0
"2020-04-03 07:00:00","2020-04-03 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,367012,367014,0.11033196666667,0,0
"2020-04-03 08:00:00","2020-04-03 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,639335,639335,0.1921945,0,0
"2020-04-03 09:00:00","2020-04-03 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,765165,765166,0.23001633333333,0,0
"2020-04-03 10:00:00","2020-04-03 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1007287,1007281,0.30279466666667,0,0
"2020-04-03 11:00:00","2020-04-03 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1148507,1148505,0.345239,0,0
"2020-04-03 12:00:00","2020-04-03 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1308923,1308927,0.3934515,0,0
"2020-04-03 13:00:00","2020-04-03 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1204657,1204658,0.3621025,0,0
"2020-04-03 14:00:00","2020-04-03 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1359269,1359267,0.4085685,0,0
"2020-04-03 15:00:00","2020-04-03 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1364681,1364679,0.41018683333333,0,0
"2020-04-03 16:00:00","2020-04-03 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1123688,1123690,0.337744,0,0
"2020-04-03 17:00:00","2020-04-03 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,854493,854494,0.25682766666667,0,0
"2020-04-03 18:00:00","2020-04-03 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,319470,319470,0.096018716666667,0,0
"2020-04-03 19:00:00","2020-04-03 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,36404,36406,0.010941203333333,0,0
"2020-04-03 20:00:00","2020-04-03 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,12559,12560,0.0037747533333333,0,0
"2020-04-03 21:00:00","2020-04-03 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,19735,19734,0.0059311866666667,0,0
"2020-04-03 22:00:00","2020-04-03 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,46307,46307,0.013916615,0,0
"2020-04-03 23:00:00","2020-04-04 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,80745,80745,0.024266066666667,0,0
"2020-04-04 00:00:00","2020-04-04 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,109745,109746,0.032980533333333,0,0
"2020-04-04 01:00:00","2020-04-04 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,141376,141377,0.042485266666667,0,0
"2020-04-04 02:00:00","2020-04-04 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,202148,202150,0.060746633333333,0,0
"2020-04-04 03:00:00","2020-04-04 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,220573,220575,0.06628235,0,0
"2020-04-04 04:00:00","2020-04-04 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,238325,238323,0.071615266666667,0,0
"2020-04-04 05:00:00","2020-04-04 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,271082,271079,0.081456833333333,0,0
"2020-04-04 06:00:00","2020-04-04 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,290661,290661,0.0873383,0,0
"2020-04-04 07:00:00","2020-04-04 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,402713,402713,0.12100491666667,0,0
"2020-04-04 08:00:00","2020-04-04 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,802864,802862,0.2412355,0,0
"2020-04-04 09:00:00","2020-04-04 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1065969,1065974,0.32028416666667,0,0
"2020-04-04 10:00:00","2020-04-04 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1133704,1133706,0.34062916666667,0,0
"2020-04-04 11:00:00","2020-04-04 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,990900,990898,0.29771666666667,0,0
"2020-04-04 12:00:00","2020-04-04 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,905237,905236,0.27197383333333,0,0
"2020-04-04 13:00:00","2020-04-04 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,693077,693074,0.20822716666667,0,0
"2020-04-04 14:00:00","2020-04-04 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,521094,521097,0.15655366666667,0,0
"2020-04-04 15:00:00","2020-04-04 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,388151,388152,0.11661083333333,0,0
"2020-04-04 16:00:00","2020-04-04 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,354079,354077,0.10637263333333,0,0
"2020-04-04 17:00:00","2020-04-04 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,284213,284210,0.08538165,0,0
"2020-04-04 18:00:00","2020-04-04 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,116766,116763,0.035077633333333,0,0
"2020-04-04 19:00:00","2020-04-04 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,97970,97970,0.029430483333333,0,0
"2020-04-04 20:00:00","2020-04-04 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,195566,195567,0.058747033333333,0,0
"2020-04-04 21:00:00","2020-04-04 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,279855,279859,0.08406565,0,0
"2020-04-04 22:00:00","2020-04-04 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,269572,269569,0.080974983333333,0,0
"2020-04-04 23:00:00","2020-04-05 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,230562,230565,0.069255566666667,0,0
"2020-04-05 00:00:00","2020-04-05 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,239679,239679,0.071992716666667,0,0
"2020-04-05 01:00:00","2020-04-05 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,268988,268990,0.080794783333333,0,0
"2020-04-05 02:00:00","2020-04-05 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,292445,292448,0.087838366666667,0,0
"2020-04-05 03:00:00","2020-04-05 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,308166,308163,0.092558416666667,0,0
"2020-04-05 04:00:00","2020-04-05 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,375365,375363,0.11273966666667,0,0
"2020-04-05 05:00:00","2020-04-05 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,449253,449254,0.13492883333333,0,0
"2020-04-05 06:00:00","2020-04-05 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,632305,632305,0.18990266666667,0,0
"2020-04-05 07:00:00","2020-04-05 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,900853,900850,0.2705515,0,0
"2020-04-05 08:00:00","2020-04-05 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1143329,1143325,0.34336683333333,0,0
"2020-04-05 09:00:00","2020-04-05 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1384667,1384668,0.4158375,0,0
"2020-04-05 10:00:00","2020-04-05 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1902152,1902153,0.57123433333333,0,0
"2020-04-05 11:00:00","2020-04-05 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2500589,2500589,0.7509355,0,0
"2020-04-05 12:00:00","2020-04-05 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2673928,2673926,0.80297383333333,0,0
"2020-04-05 13:00:00","2020-04-05 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2691880,2691883,0.80834816666667,0,0
"2020-04-05 14:00:00","2020-04-05 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2606147,2606147,0.78258766666667,0,0
"2020-04-05 15:00:00","2020-04-05 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2408566,2408569,0.723242,0,0
"2020-04-05 16:00:00","2020-04-05 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2043974,2043977,0.6137505,0,0
"2020-04-05 17:00:00","2020-04-05 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1495580,1495578,0.44907366666667,0,0
"2020-04-05 18:00:00","2020-04-05 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,809449,809448,0.243046,0,0
"2020-04-05 19:00:00","2020-04-05 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,548252,548254,0.16461533333333,0,0
"2020-04-05 20:00:00","2020-04-05 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,604833,604831,0.1816,0,0
"2020-04-05 21:00:00","2020-04-05 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,821834,821838,0.2467495,0,0
"2020-04-05 22:00:00","2020-04-05 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,918057,918056,0.27563383333333,0,0
"2020-04-05 23:00:00","2020-04-06 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1000128,1000131,0.30026866666667,0,0
"2020-04-06 00:00:00","2020-04-06 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1023711,1023712,0.30734266666667,0,0
"2020-04-06 01:00:00","2020-04-06 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,932869,932869,0.28006383333333,0,0
"2020-04-06 02:00:00","2020-04-06 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,798148,798150,0.23961333333333,0,0
"2020-04-06 03:00:00","2020-04-06 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,734866,734867,0.22061116666667,0,0
"2020-04-06 04:00:00","2020-04-06 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,614075,614076,0.184345,0,0
"2020-04-06 05:00:00","2020-04-06 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,594694,594694,0.17852316666667,0,0
"2020-04-06 06:00:00","2020-04-06 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,670848,670854,0.20138,0,0
"2020-04-06 07:00:00","2020-04-06 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,849094,849094,0.25488183333333,0,0
"2020-04-06 08:00:00","2020-04-06 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1180543,1180542,0.35436933333333,0,0
"2020-04-06 09:00:00","2020-04-06 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1281904,1281902,0.38478783333333,0,0
"2020-04-06 10:00:00","2020-04-06 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1294228,1294225,0.38847883333333,0,0
"2020-04-06 11:00:00","2020-04-06 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1361377,1361378,0.4086265,0,0
"2020-04-06 12:00:00","2020-04-06 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1573578,1573577,0.47231,0,0
"2020-04-06 13:00:00","2020-04-06 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2076664,2076664,0.6232985,0,0
"2020-04-06 14:00:00","2020-04-06 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2454246,2454245,0.73661333333333,0,0
"2020-04-06 15:00:00","2020-04-06 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2444014,2444010,0.73352733333333,0,0
"2020-04-06 16:00:00","2020-04-06 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1886422,1886420,0.56616466666667,0,0
"2020-04-06 17:00:00","2020-04-06 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1397895,1397895,0.41953666666667,0,0
"2020-04-06 18:00:00","2020-04-06 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,993207,993207,0.29807533333333,0,0
"2020-04-06 19:00:00","2020-04-06 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,670833,670835,0.2013225,0,0
"2020-04-06 20:00:00","2020-04-06 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,385341,385345,0.11564178333333,0,0
"2020-04-06 21:00:00","2020-04-06 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,222564,222567,0.066790566666667,0,0
"2020-04-06 22:00:00","2020-04-06 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,94976,94976,0.0285014,0,0
"2020-04-06 23:00:00","2020-04-07 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,29676,29675,0.008905525,0,0
"2020-04-07 00:00:00","2020-04-07 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2647,2648,0.00079440833333333,0,0
"2020-04-07 01:00:00","2020-04-07 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4024,4024,0.0012076316666667,0,0
"2020-04-07 02:00:00","2020-04-07 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2020-04-07 03:00:00","2020-04-07 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2020-04-07 04:00:00","2020-04-07 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2020-04-07 05:00:00","2020-04-07 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2020-04-07 06:00:00","2020-04-07 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2020-04-07 07:00:00","2020-04-07 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,72,73,2.1802333333333E-5,0,0
"2020-04-07 08:00:00","2020-04-07 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,32950,32952,0.0098861275,0,0
"2020-04-07 09:00:00","2020-04-07 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,136678,136680,0.041006516666667,0,0
"2020-04-07 10:00:00","2020-04-07 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,279409,279411,0.0838272,0,0
"2020-04-07 11:00:00","2020-04-07 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,406798,406798,0.12204333333333,0,0
"2020-04-07 12:00:00","2020-04-07 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,443065,443063,0.13292133333333,0,0
"2020-04-07 13:00:00","2020-04-07 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,420317,420320,0.12609433333333,0,0
"2020-04-07 14:00:00","2020-04-07 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,449949,449951,0.13498066666667,0,0
"2020-04-07 15:00:00","2020-04-07 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,610503,610505,0.18314166666667,0,0
"2020-04-07 16:00:00","2020-04-07 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,777698,777698,0.23329316666667,0,0
"2020-04-07 17:00:00","2020-04-07 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,728398,728396,0.21850016666667,0,0
"2020-04-07 18:00:00","2020-04-07 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,436592,436594,0.1309635,0,0
"2020-04-07 19:00:00","2020-04-07 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,345557,345558,0.10365383333333,0,0
"2020-04-07 20:00:00","2020-04-07 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,292048,292051,0.087601383333333,0,0
"2020-04-07 21:00:00","2020-04-07 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,289007,289006,0.086687333333333,0,0
"2020-04-07 22:00:00","2020-04-07 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,336537,336539,0.10094193333333,0,0
"2020-04-07 23:00:00","2020-04-08 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,307469,307471,0.092221283333333,0,0
"2020-04-08 00:00:00","2020-04-08 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,215881,215884,0.064749533333333,0,0
"2020-04-08 01:00:00","2020-04-08 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,123195,123195,0.0369492,0,0
"2020-04-08 02:00:00","2020-04-08 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,82918,82915,0.024868616666667,0,0
"2020-04-08 03:00:00","2020-04-08 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,55563,55563,0.016664183333333,0,0
"2020-04-08 04:00:00","2020-04-08 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,37507,37508,0.011248681666667,0,0
"2020-04-08 05:00:00","2020-04-08 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,20269,20270,0.0060788233333333,0,0
"2020-04-08 06:00:00","2020-04-08 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1407,1408,0.00042215333333333,0,0
"2020-04-08 07:00:00","2020-04-08 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2020-04-08 08:00:00","2020-04-08 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2020-04-08 09:00:00","2020-04-08 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2020-04-08 10:00:00","2020-04-08 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2020-04-08 11:00:00","2020-04-08 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,740,740,0.00022189666666667,0,0
"2020-04-08 12:00:00","2020-04-08 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,36776,36774,0.011027668333333,0,0
"2020-04-08 13:00:00","2020-04-08 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,78982,78983,0.023682866666667,0,0
"2020-04-08 14:00:00","2020-04-08 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,126216,126217,0.037845266666667,0,0
"2020-04-08 15:00:00","2020-04-08 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,225538,225542,0.06762525,0,0
"2020-04-08 16:00:00","2020-04-08 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,332823,332822,0.099791166666667,0,0
"2020-04-08 17:00:00","2020-04-08 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,328908,328910,0.098615566666667,0,0
"2020-04-08 18:00:00","2020-04-08 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,208738,208740,0.06258425,0,0
"2020-04-08 19:00:00","2020-04-08 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,108539,108538,0.032541683333333,0,0
"2020-04-08 20:00:00","2020-04-08 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,52947,52949,0.015874183333333,0,0
"2020-04-08 21:00:00","2020-04-08 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,22548,22548,0.0067599283333333,0,0
"2020-04-08 22:00:00","2020-04-08 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,31156,31157,0.0093405,0,0
"2020-04-08 23:00:00","2020-04-09 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,11992,11993,0.00359535,0,0
"2020-04-09 00:00:00","2020-04-09 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,7098,7097,0.0021279215,0,0
"2020-04-09 01:00:00","2020-04-09 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4004,4004,0.0012004516666667,0,0
"2020-04-09 02:00:00","2020-04-09 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,13130,13131,0.003936105,0,0
"2020-04-09 03:00:00","2020-04-09 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3499,3500,0.001048935,0,0
"2020-04-09 04:00:00","2020-04-09 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,11886,11888,0.00356319,0,0
"2020-04-09 05:00:00","2020-04-09 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,18190,18190,0.0054526066666667,0,0
"2020-04-09 06:00:00","2020-04-09 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,22440,22441,0.0067265766666667,0,0
"2020-04-09 07:00:00","2020-04-09 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,29504,29504,0.0088435566666667,0,0
"2020-04-09 08:00:00","2020-04-09 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,45308,45309,0.01358061,0,0
"2020-04-09 09:00:00","2020-04-09 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,66026,66031,0.019789866666667,0,0
"2020-04-09 10:00:00","2020-04-09 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,133666,133667,0.040062783333333,0,0
"2020-04-09 11:00:00","2020-04-09 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,234678,234682,0.070337033333333,0,0
"2020-04-09 12:00:00","2020-04-09 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,448075,448077,0.13429266666667,0,0
"2020-04-09 13:00:00","2020-04-09 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,596339,596340,0.17872533333333,0,0
"2020-04-09 14:00:00","2020-04-09 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,754668,754671,0.22617283333333,0,0
"2020-04-09 15:00:00","2020-04-09 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,961127,961127,0.28804233333333,0,0
"2020-04-09 16:00:00","2020-04-09 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1060810,1060808,0.31791,0,0
"2020-04-09 17:00:00","2020-04-09 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,990987,990987,0.29697916666667,0,0
"2020-04-09 18:00:00","2020-04-09 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,786052,786049,0.23555966666667,0,0
"2020-04-09 19:00:00","2020-04-09 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,657464,657467,0.19702083333333,0,0
"2020-04-09 20:00:00","2020-04-09 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,641899,641899,0.19235266666667,0,0
"2020-04-09 21:00:00","2020-04-09 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,558063,558062,0.16722683333333,0,0
"2020-04-09 22:00:00","2020-04-09 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,487607,487609,0.14611133333333,0,0
"2020-04-09 23:00:00","2020-04-10 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,438238,438238,0.13131566666667,0,0
"2020-04-10 00:00:00","2020-04-10 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,414476,414477,0.12419283333333,0,0
"2020-04-10 01:00:00","2020-04-10 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,430811,430813,0.12908483333333,0,0
"2020-04-10 02:00:00","2020-04-10 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,350009,350011,0.10487156666667,0,0
"2020-04-10 03:00:00","2020-04-10 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,300013,300013,0.089889733333333,0,0
"2020-04-10 04:00:00","2020-04-10 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,298192,298191,0.08934245,0,0
"2020-04-10 05:00:00","2020-04-10 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,293957,293959,0.088071783333333,0,0
"2020-04-10 06:00:00","2020-04-10 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,414968,414965,0.12432496666667,0,0
"2020-04-10 07:00:00","2020-04-10 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,701133,701136,0.21005566666667,0,0
"2020-04-10 08:00:00","2020-04-10 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,619369,619371,0.185556,0,0
"2020-04-10 09:00:00","2020-04-10 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,453728,453723,0.13592933333333,0,0
"2020-04-10 10:00:00","2020-04-10 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,347706,347703,0.10416443333333,0,0
"2020-04-10 11:00:00","2020-04-10 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,359313,359313,0.1076395,0,0
"2020-04-10 12:00:00","2020-04-10 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,368350,368349,0.11034466666667,0,0
"2020-04-10 13:00:00","2020-04-10 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,439946,439944,0.13178916666667,0,0
"2020-04-10 14:00:00","2020-04-10 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,507903,507902,0.1521435,0,0
"2020-04-10 15:00:00","2020-04-10 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,602671,602672,0.18052766666667,0,0
"2020-04-10 16:00:00","2020-04-10 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,709728,709726,0.212592,0,0
"2020-04-10 17:00:00","2020-04-10 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,674279,674283,0.2019695,0,0
"2020-04-10 18:00:00","2020-04-10 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,433782,433783,0.12992966666667,0,0
"2020-04-10 19:00:00","2020-04-10 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,280717,280719,0.0840811,0,0
"2020-04-10 20:00:00","2020-04-10 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,277143,277143,0.083008716666667,0,0
"2020-04-10 21:00:00","2020-04-10 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,293515,293513,0.0879106,0,0
"2020-04-10 22:00:00","2020-04-10 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,304246,304247,0.091122783333333,0,0
"2020-04-10 23:00:00","2020-04-11 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,299850,299849,0.089804333333333,0,0
"2020-04-11 00:00:00","2020-04-11 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,311074,311072,0.093163883333333,0,0
"2020-04-11 01:00:00","2020-04-11 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,267570,267571,0.080133533333333,0,0
"2020-04-11 02:00:00","2020-04-11 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,172001,172000,0.0515109,0,0
"2020-04-11 03:00:00","2020-04-11 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,149992,149991,0.044918566666667,0,0
"2020-04-11 04:00:00","2020-04-11 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,141846,141845,0.042478183333333,0,0
"2020-04-11 05:00:00","2020-04-11 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,131223,131221,0.039296316666667,0,0
