"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2017-03-24 07:00:00","2017-03-24 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1225934,1225934,0.40642726421356,0,0
"2017-03-24 08:00:00","2017-03-24 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1622992,1622992,0.53806000947952,0,0
"2017-03-24 09:00:00","2017-03-24 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1979768,1979768,0.65633827447891,0,0
"2017-03-24 10:00:00","2017-03-24 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1951745,1951745,0.64704650640488,0,0
"2017-03-24 11:00:00","2017-03-24 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1819899,1819899,0.60333526134491,0,0
"2017-03-24 12:00:00","2017-03-24 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1679861,1679861,0.55690824985504,0,0
"2017-03-24 13:00:00","2017-03-24 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1769158,1769158,0.58651047945023,0,0
"2017-03-24 14:00:00","2017-03-24 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1919652,1919652,0.63640075922012,0,0
"2017-03-24 15:00:00","2017-03-24 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2032155,2032155,0.67369598150253,0,0
"2017-03-24 16:00:00","2017-03-24 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2005127,2005127,0.66473424434662,0,0
"2017-03-24 17:00:00","2017-03-24 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1478523,1478523,0.490154504776,0,0
"2017-03-24 18:00:00","2017-03-24 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,784522,784522,0.26008126139641,0,0
"2017-03-24 19:00:00","2017-03-24 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,627737,627737,0.20810425281525,0,0
"2017-03-24 20:00:00","2017-03-24 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,780602,780602,0.25878050923347,0,0
"2017-03-24 21:00:00","2017-03-24 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,699197,699197,0.23179300129414,0,0
"2017-03-24 22:00:00","2017-03-24 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,476311,476311,0.15790300071239,0,0
"2017-03-24 23:00:00","2017-03-25 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,390564,390564,0.12947650253773,0,0
"2017-03-25 00:00:00","2017-03-25 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,408870,408870,0.13554500043392,0,0
"2017-03-25 01:00:00","2017-03-25 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,434497,434497,0.14404000341892,0,0
"2017-03-25 02:00:00","2017-03-25 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,357064,357064,0.11836975067854,0,0
"2017-03-25 03:00:00","2017-03-25 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,320830,320830,0.10635785013437,0,0
"2017-03-25 04:00:00","2017-03-25 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,252262,252262,0.083626799285412,0,0
"2017-03-25 05:00:00","2017-03-25 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,244513,244513,0.081057749688625,0,0
"2017-03-25 06:00:00","2017-03-25 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,227186,227186,0.075313553214073,0,0
"2017-03-25 07:00:00","2017-03-25 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,255050,255050,0.084550373256207,0,0
"2017-03-25 08:00:00","2017-03-25 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,435396,435396,0.14433574676514,0,0
"2017-03-25 09:00:00","2017-03-25 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,672225,672225,0.22284500300884,0,0
"2017-03-25 10:00:00","2017-03-25 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,881495,881495,0.29221799969673,0,0
"2017-03-25 11:00:00","2017-03-25 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1237719,1237719,0.41030651330948,0,0
"2017-03-25 12:00:00","2017-03-25 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1502122,1502122,0.49795526266098,0,0
"2017-03-25 13:00:00","2017-03-25 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1771731,1771731,0.58732950687408,0,0
"2017-03-25 14:00:00","2017-03-25 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1798932,1798932,0.59634524583817,0,0
"2017-03-25 15:00:00","2017-03-25 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1828797,1828797,0.60624402761459,0,0
"2017-03-25 16:00:00","2017-03-25 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1728282,1728282,0.57292222976685,0,0
"2017-03-25 17:00:00","2017-03-25 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1518255,1518255,0.50329726934433,0,0
"2017-03-25 18:00:00","2017-03-25 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1103603,1103603,0.36584049463272,0,0
"2017-03-25 19:00:00","2017-03-25 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,832217,832217,0.27587649226189,0,0
"2017-03-25 20:00:00","2017-03-25 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,725479,725479,0.2404924929142,0,0
"2017-03-25 21:00:00","2017-03-25 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,685203,685203,0.22714099287987,0,0
"2017-03-25 22:00:00","2017-03-25 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,704191,704191,0.23343449831009,0,0
"2017-03-25 23:00:00","2017-03-26 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,610153,610153,0.2022612541914,0,0
"2017-03-26 00:00:00","2017-03-26 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,470823,470823,0.15607400238514,0,0
"2017-03-26 01:00:00","2017-03-26 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,369320,369320,0.1224260032177,0,0
"2017-03-26 02:00:00","2017-03-26 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,346389,346389,0.1148245036602,0,0
"2017-03-26 03:00:00","2017-03-26 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,352400,352400,0.11681675165892,0,0
"2017-03-26 04:00:00","2017-03-26 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,302882,302882,0.10040197521448,0,0
"2017-03-26 05:00:00","2017-03-26 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,239640,239640,0.079437702894211,0,0
"2017-03-26 06:00:00","2017-03-26 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,186478,186478,0.061815001070499,0,0
"2017-03-26 07:00:00","2017-03-26 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,335851,335851,0.1113299280405,0,0
"2017-03-26 08:00:00","2017-03-26 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,555501,555501,0.18414025008678,0,0
"2017-03-26 09:00:00","2017-03-26 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,505519,505519,0.16757200658321,0,0
"2017-03-26 10:00:00","2017-03-26 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,434803,434803,0.14413000643253,0,0
"2017-03-26 11:00:00","2017-03-26 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,459365,459365,0.15227149426937,0,0
"2017-03-26 12:00:00","2017-03-26 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,494806,494806,0.16401925683022,0,0
"2017-03-26 13:00:00","2017-03-26 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,701819,701819,0.23263974487782,0,0
"2017-03-26 14:00:00","2017-03-26 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,882697,882697,0.29259648919106,0,0
"2017-03-26 15:00:00","2017-03-26 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,933937,933937,0.30958101153374,0,0
"2017-03-26 16:00:00","2017-03-26 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,946880,946880,0.31387048959732,0,0
"2017-03-26 17:00:00","2017-03-26 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,709735,709735,0.23526175320148,0,0
"2017-03-26 18:00:00","2017-03-26 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,384278,384278,0.1273795068264,0,0
"2017-03-26 19:00:00","2017-03-26 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,293822,293822,0.097395151853561,0,0
"2017-03-26 20:00:00","2017-03-26 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,280953,280953,0.093129076063633,0,0
"2017-03-26 21:00:00","2017-03-26 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,264502,264502,0.087675802409649,0,0
"2017-03-26 22:00:00","2017-03-26 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,249125,249125,0.082578502595425,0,0
"2017-03-26 23:00:00","2017-03-27 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,245248,245248,0.081293173134327,0,0
"2017-03-27 00:00:00","2017-03-27 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,221358,221358,0.073374077677727,0,0
"2017-03-27 01:00:00","2017-03-27 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,199210,199210,0.066032446920872,0,0
"2017-03-27 02:00:00","2017-03-27 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,161604,161604,0.053566999733448,0,0
"2017-03-27 03:00:00","2017-03-27 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,150153,150153,0.049771223217249,0,0
"2017-03-27 04:00:00","2017-03-27 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,134138,134138,0.044462651014328,0,0
"2017-03-27 05:00:00","2017-03-27 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,97382,97382,0.032279074192047,0,0
"2017-03-27 06:00:00","2017-03-27 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,87749,87749,0.029085975140333,0,0
"2017-03-27 07:00:00","2017-03-27 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,137142,137142,0.045458026230335,0,0
"2017-03-27 08:00:00","2017-03-27 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,155270,155270,0.051466751843691,0,0
"2017-03-27 09:00:00","2017-03-27 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,112321,112321,0.037230499088764,0,0
"2017-03-27 10:00:00","2017-03-27 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,148465,148465,0.049210876226425,0,0
"2017-03-27 11:00:00","2017-03-27 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,248933,248933,0.082512252032757,0,0
"2017-03-27 12:00:00","2017-03-27 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,408442,408442,0.13538324832916,0,0
"2017-03-27 13:00:00","2017-03-27 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,421474,421474,0.13970275223255,0,0
"2017-03-27 14:00:00","2017-03-27 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,411234,411234,0.13630799949169,0,0
"2017-03-27 15:00:00","2017-03-27 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,405050,405050,0.13425800204277,0,0
"2017-03-27 16:00:00","2017-03-27 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,394636,394636,0.1308059990406,0,0
"2017-03-27 17:00:00","2017-03-27 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,188399,188399,0.062446549534798,0,0
"2017-03-27 18:00:00","2017-03-27 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,47741,47741,0.015824150294065,0,0
"2017-03-27 19:00:00","2017-03-27 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,27222,27222,0.0090229175984859,0,0
"2017-03-27 20:00:00","2017-03-27 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,20099,20099,0.0066619426943362,0,0
"2017-03-27 21:00:00","2017-03-27 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,9600,9600,0.0031819751020521,0,0
"2017-03-27 22:00:00","2017-03-27 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,10428,10428,0.0034564100205898,0,0
"2017-03-27 23:00:00","2017-03-28 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,9007,9007,0.0029854075983167,0,0
"2017-03-28 00:00:00","2017-03-28 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,7125,7125,0.0023616049438715,0,0
"2017-03-28 01:00:00","2017-03-28 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,10686,10686,0.0035418975166976,0,0
"2017-03-28 02:00:00","2017-03-28 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,7184,7184,0.0023811475839466,0,0
"2017-03-28 03:00:00","2017-03-28 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,770,770,0.000255217513768,0,0
"2017-03-28 04:00:00","2017-03-28 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2017-03-28 05:00:00","2017-03-28 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2017-03-28 06:00:00","2017-03-28 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2017-03-28 07:00:00","2017-03-28 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2017-03-28 08:00:00","2017-03-28 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2017-03-28 09:00:00","2017-03-28 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3393,3393,0.0011245968053117,0,0
"2017-03-28 10:00:00","2017-03-28 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,16487,16487,0.0054645375348628,0,0
"2017-03-28 11:00:00","2017-03-28 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,102349,102349,0.033923000097275,0,0
"2017-03-28 12:00:00","2017-03-28 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,325904,325904,0.10801897197962,0,0
"2017-03-28 13:00:00","2017-03-28 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,708569,708569,0.23485000431538,0,0
"2017-03-28 14:00:00","2017-03-28 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1001468,1001468,0.33192849159241,0,0
"2017-03-28 15:00:00","2017-03-28 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1108526,1108526,0.36741125583649,0,0
"2017-03-28 16:00:00","2017-03-28 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,881211,881211,0.29206898808479,0,0
"2017-03-28 17:00:00","2017-03-28 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,705069,705069,0.23368774354458,0,0
"2017-03-28 18:00:00","2017-03-28 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,578502,578502,0.19173799455166,0,0
"2017-03-28 19:00:00","2017-03-28 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,645769,645769,0.21403250098228,0,0
"2017-03-28 20:00:00","2017-03-28 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,789512,789512,0.26167374849319,0,0
"2017-03-28 21:00:00","2017-03-28 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,879510,879510,0.29150176048279,0,0
"2017-03-28 22:00:00","2017-03-28 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,888440,888440,0.2944610118866,0,0
"2017-03-28 23:00:00","2017-03-29 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,991264,991264,0.32853949069977,0,0
"2017-03-29 00:00:00","2017-03-29 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1019420,1019420,0.33787050843239,0,0
"2017-03-29 01:00:00","2017-03-29 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1059751,1059751,0.3512367606163,0,0
"2017-03-29 02:00:00","2017-03-29 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1088997,1088997,0.36092874407768,0,0
"2017-03-29 03:00:00","2017-03-29 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1234482,1234482,0.40914624929428,0,0
"2017-03-29 04:00:00","2017-03-29 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1194213,1194213,0.39579901099205,0,0
"2017-03-29 05:00:00","2017-03-29 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1075479,1075479,0.35644599795341,0,0
"2017-03-29 06:00:00","2017-03-29 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1172630,1172630,0.38864400982857,0,0
"2017-03-29 07:00:00","2017-03-29 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1485850,1485850,0.49245324730873,0,0
"2017-03-29 08:00:00","2017-03-29 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1773648,1773648,0.58783602714539,0,0
"2017-03-29 09:00:00","2017-03-29 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1969628,1969628,0.65278774499893,0,0
"2017-03-29 10:00:00","2017-03-29 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2201206,2201206,0.72953724861145,0,0
"2017-03-29 11:00:00","2017-03-29 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2195939,2195939,0.72778975963593,0,0
"2017-03-29 12:00:00","2017-03-29 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1876339,1876339,0.62186473608017,0,0
"2017-03-29 13:00:00","2017-03-29 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1888124,1888124,0.62576925754547,0,0
"2017-03-29 14:00:00","2017-03-29 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1797119,1797119,0.59560650587082,0,0
"2017-03-29 15:00:00","2017-03-29 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1630306,1630306,0.54031926393509,0,0
"2017-03-29 16:00:00","2017-03-29 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1281076,1281076,0.42457574605942,0,0
"2017-03-29 17:00:00","2017-03-29 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1005633,1005633,0.33328723907471,0,0
"2017-03-29 18:00:00","2017-03-29 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,749653,749653,0.24844974279404,0,0
"2017-03-29 19:00:00","2017-03-29 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,500157,500157,0.16576124727726,0,0
"2017-03-29 20:00:00","2017-03-29 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,417882,417882,0.13849374651909,0,0
"2017-03-29 21:00:00","2017-03-29 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,393166,393166,0.13030199706554,0,0
"2017-03-29 22:00:00","2017-03-29 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,354718,354718,0.11755950003862,0,0
"2017-03-29 23:00:00","2017-03-30 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,294344,294344,0.097550146281719,0,0
"2017-03-30 00:00:00","2017-03-30 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,283972,283972,0.094112478196621,0,0
"2017-03-30 01:00:00","2017-03-30 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,358441,358441,0.11879225075245,0,0
"2017-03-30 02:00:00","2017-03-30 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,361600,361600,0.11983925104141,0,0
"2017-03-30 03:00:00","2017-03-30 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,375552,375552,0.12446275353432,0,0
"2017-03-30 04:00:00","2017-03-30 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,441896,441896,0.14644925296307,0,0
"2017-03-30 05:00:00","2017-03-30 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,527560,527560,0.17483924329281,0,0
"2017-03-30 06:00:00","2017-03-30 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,606028,606028,0.20084375143051,0,0
"2017-03-30 07:00:00","2017-03-30 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,848922,848922,0.28134098649025,0,0
"2017-03-30 08:00:00","2017-03-30 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1205209,1205209,0.39941650629044,0,0
"2017-03-30 09:00:00","2017-03-30 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1343654,1343654,0.44529724121094,0,0
"2017-03-30 10:00:00","2017-03-30 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1417812,1417812,0.46987250447273,0,0
"2017-03-30 11:00:00","2017-03-30 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1638217,1638217,0.54291498661041,0,0
"2017-03-30 12:00:00","2017-03-30 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1671336,1671336,0.55388951301575,0,0
"2017-03-30 13:00:00","2017-03-30 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1596075,1596075,0.52894651889801,0,0
"2017-03-30 14:00:00","2017-03-30 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1528868,1528868,0.50667250156403,0,0
"2017-03-30 15:00:00","2017-03-30 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1161214,1161214,0.38482975959778,0,0
"2017-03-30 16:00:00","2017-03-30 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,550148,550148,0.18232025206089,0,0
"2017-03-30 17:00:00","2017-03-30 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,210374,210374,0.069718174636364,0,0
"2017-03-30 18:00:00","2017-03-30 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,51699,51699,0.017133075743914,0,0
"2017-03-30 19:00:00","2017-03-30 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,63051,63051,0.020895099267364,0,0
"2017-03-30 20:00:00","2017-03-30 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,122421,122421,0.040570199489594,0,0
"2017-03-30 21:00:00","2017-03-30 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,190566,190566,0.063153222203255,0,0
"2017-03-30 22:00:00","2017-03-30 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,255646,255646,0.084720402956009,0,0
"2017-03-30 23:00:00","2017-03-31 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,324714,324714,0.10760899633169,0,0
"2017-03-31 00:00:00","2017-03-31 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,432388,432388,0.14329150319099,0,0
"2017-03-31 01:00:00","2017-03-31 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,513493,513493,0.17016924917698,0,0
"2017-03-31 02:00:00","2017-03-31 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,453317,453317,0.15022650361061,0,0
"2017-03-31 03:00:00","2017-03-31 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,454519,454519,0.15062449872494,0,0
"2017-03-31 04:00:00","2017-03-31 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,472725,472725,0.15665775537491,0,0
"2017-03-31 05:00:00","2017-03-31 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,440606,440606,0.14601300656796,0,0
"2017-03-31 06:00:00","2017-03-31 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,520327,520327,0.17243149876595,0,0
"2017-03-31 07:00:00","2017-03-31 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,587555,587555,0.19471000134945,0,0
"2017-03-31 08:00:00","2017-03-31 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,666340,666340,0.22081799805164,0,0
"2017-03-31 09:00:00","2017-03-31 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,765746,765746,0.25375974178314,0,0
"2017-03-31 10:00:00","2017-03-31 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,976160,976160,0.32348749041557,0,0
"2017-03-31 11:00:00","2017-03-31 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1157657,1157657,0.3836325109005,0,0
"2017-03-31 12:00:00","2017-03-31 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1496841,1496841,0.49603250622749,0,0
"2017-03-31 13:00:00","2017-03-31 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1720705,1720705,0.57021647691727,0,0
"2017-03-31 14:00:00","2017-03-31 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2041353,2041353,0.67647272348404,0,0
"2017-03-31 15:00:00","2017-03-31 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1748280,1748280,0.57935172319412,0,0
"2017-03-31 16:00:00","2017-03-31 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1488961,1488961,0.49341601133347,0,0
"2017-03-31 17:00:00","2017-03-31 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1184946,1184946,0.39266973733902,0,0
"2017-03-31 18:00:00","2017-03-31 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,658848,658848,0.21832999587059,0,0
"2017-03-31 19:00:00","2017-03-31 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,349572,349572,0.1158415004611,0,0
"2017-03-31 20:00:00","2017-03-31 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,230584,230584,0.07641089707613,0,0
"2017-03-31 21:00:00","2017-03-31 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,182083,182083,0.060338500887156,0,0
"2017-03-31 22:00:00","2017-03-31 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,194179,194179,0.064346678555012,0,0
"2017-03-31 23:00:00","2017-04-01 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,161880,161880,0.053643375635147,0,0
"2017-04-01 00:00:00","2017-04-01 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,86481,86481,0.02865787409246,0,0
"2017-04-01 01:00:00","2017-04-01 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,40522,40522,0.013428024947643,0,0
"2017-04-01 02:00:00","2017-04-01 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,58962,58962,0.019538499414921,0,0
"2017-04-01 03:00:00","2017-04-01 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,67794,67794,0.022465074434876,0,0
"2017-04-01 04:00:00","2017-04-01 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,75205,75205,0.024920750409365,0,0
"2017-04-01 05:00:00","2017-04-01 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,92813,92813,0.030755350366235,0,0
"2017-04-01 06:00:00","2017-04-01 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,89750,89750,0.02974022552371,0,0
"2017-04-01 07:00:00","2017-04-01 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,102713,102713,0.034035548567772,0,0
"2017-04-01 08:00:00","2017-04-01 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,126935,126935,0.042061675339937,0,0
"2017-04-01 09:00:00","2017-04-01 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,243144,243144,0.080568701028824,0,0
"2017-04-01 10:00:00","2017-04-01 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,231633,231633,0.076754026114941,0,0
"2017-04-01 11:00:00","2017-04-01 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,199076,199076,0.065965577960014,0,0
"2017-04-01 12:00:00","2017-04-01 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,187778,187778,0.062221549451351,0,0
"2017-04-01 13:00:00","2017-04-01 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,236518,236518,0.078371502459049,0,0
"2017-04-01 14:00:00","2017-04-01 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,275456,275456,0.091273322701454,0,0
