"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2018-04-08 23:00:00","2018-04-09 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,71412,71413,0.02407185,0,0
"2018-04-09 00:00:00","2018-04-09 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,63301,63302,0.021337533333333,0,0
"2018-04-09 01:00:00","2018-04-09 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,66471,66469,0.0224058,0,0
"2018-04-09 02:00:00","2018-04-09 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,141122,141122,0.047568716666667,0,0
"2018-04-09 03:00:00","2018-04-09 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,276774,276774,0.093292833333333,0,0
"2018-04-09 04:00:00","2018-04-09 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,410428,410428,0.138343,0,0
"2018-04-09 05:00:00","2018-04-09 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,376977,376975,0.12706666666667,0,0
"2018-04-09 06:00:00","2018-04-09 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,350185,350184,0.11803533333333,0,0
"2018-04-09 07:00:00","2018-04-09 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,473668,473668,0.159656,0,0
"2018-04-09 08:00:00","2018-04-09 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,532946,532946,0.17963533333333,0,0
"2018-04-09 09:00:00","2018-04-09 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,702897,702895,0.2369175,0,0
"2018-04-09 10:00:00","2018-04-09 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,898850,898853,0.3029635,0,0
"2018-04-09 11:00:00","2018-04-09 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,954210,954211,0.32162083333333,0,0
"2018-04-09 12:00:00","2018-04-09 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,893594,893594,0.3011875,0,0
"2018-04-09 13:00:00","2018-04-09 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,930366,930366,0.31357983333333,0,0
"2018-04-09 14:00:00","2018-04-09 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1036456,1036456,0.34933516666667,0,0
"2018-04-09 15:00:00","2018-04-09 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1078847,1078849,0.3636205,0,0
"2018-04-09 16:00:00","2018-04-09 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1104799,1104804,0.37236516666667,0,0
"2018-04-09 17:00:00","2018-04-09 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,964317,964315,0.3250145,0,0
"2018-04-09 18:00:00","2018-04-09 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,922373,922372,0.31087566666667,0,0
"2018-04-09 19:00:00","2018-04-09 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,967909,967914,0.32622083333333,0,0
"2018-04-09 20:00:00","2018-04-09 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,906889,906893,0.30565283333333,0,0
"2018-04-09 21:00:00","2018-04-09 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,831845,831847,0.28035883333333,0,0
"2018-04-09 22:00:00","2018-04-09 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,710165,710166,0.239347,0,0
"2018-04-09 23:00:00","2018-04-10 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,674026,674025,0.2271655,0,0
"2018-04-10 00:00:00","2018-04-10 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,587819,587819,0.19811016666667,0,0
"2018-04-10 01:00:00","2018-04-10 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,417680,417680,0.14076783333333,0,0
"2018-04-10 02:00:00","2018-04-10 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,374687,374682,0.1262775,0,0
"2018-04-10 03:00:00","2018-04-10 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,397002,397002,0.13379716666667,0,0
"2018-04-10 04:00:00","2018-04-10 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,363336,363337,0.12245025,0,0
"2018-04-10 05:00:00","2018-04-10 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,296058,296059,0.0997757,0,0
"2018-04-10 06:00:00","2018-04-10 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,235646,235645,0.079415683333333,0,0
"2018-04-10 07:00:00","2018-04-10 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,214392,214397,0.0722522,0,0
"2018-04-10 08:00:00","2018-04-10 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,300575,300575,0.10129641666667,0,0
"2018-04-10 09:00:00","2018-04-10 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,235117,235117,0.0792358,0,0
"2018-04-10 10:00:00","2018-04-10 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,207118,207120,0.069799383333333,0,0
"2018-04-10 11:00:00","2018-04-10 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,242397,242399,0.081688233333333,0,0
"2018-04-10 12:00:00","2018-04-10 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,315305,315303,0.10625746666667,0,0
"2018-04-10 13:00:00","2018-04-10 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,392000,392000,0.13210266666667,0,0
"2018-04-10 14:00:00","2018-04-10 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,410456,410456,0.1383215,0,0
"2018-04-10 15:00:00","2018-04-10 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,543701,543699,0.183223,0,0
"2018-04-10 16:00:00","2018-04-10 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,661748,661745,0.22300233333333,0,0
"2018-04-10 17:00:00","2018-04-10 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,573568,573571,0.19328516666667,0,0
"2018-04-10 18:00:00","2018-04-10 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,521095,521098,0.17560116666667,0,0
"2018-04-10 19:00:00","2018-04-10 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,578721,578722,0.19501916666667,0,0
"2018-04-10 20:00:00","2018-04-10 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,700729,700734,0.23613216666667,0,0
"2018-04-10 21:00:00","2018-04-10 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,754878,754881,0.254378,0,0
"2018-04-10 22:00:00","2018-04-10 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,898498,898498,0.30277266666667,0,0
"2018-04-10 23:00:00","2018-04-11 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,989472,989474,0.33342666666667,0,0
"2018-04-11 00:00:00","2018-04-11 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,855229,855227,0.288188,0,0
"2018-04-11 01:00:00","2018-04-11 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,849348,849348,0.28620433333333,0,0
"2018-04-11 02:00:00","2018-04-11 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,768520,768520,0.25896633333333,0,0
"2018-04-11 03:00:00","2018-04-11 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,700949,700948,0.23619566666667,0,0
"2018-04-11 04:00:00","2018-04-11 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,730640,730639,0.24619883333333,0,0
"2018-04-11 05:00:00","2018-04-11 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,603887,603889,0.2034865,0,0
"2018-04-11 06:00:00","2018-04-11 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,720428,720425,0.2427545,0,0
"2018-04-11 07:00:00","2018-04-11 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,818826,818826,0.27590866666667,0,0
"2018-04-11 08:00:00","2018-04-11 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,890371,890375,0.30001433333333,0,0
"2018-04-11 09:00:00","2018-04-11 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,874132,874133,0.29454066666667,0,0
"2018-04-11 10:00:00","2018-04-11 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,989291,989290,0.33334116666667,0,0
"2018-04-11 11:00:00","2018-04-11 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1135522,1135520,0.382611,0,0
"2018-04-11 12:00:00","2018-04-11 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1326089,1326085,0.44681933333333,0,0
"2018-04-11 13:00:00","2018-04-11 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1303730,1303727,0.4392825,0,0
"2018-04-11 14:00:00","2018-04-11 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1379358,1379360,0.4647615,0,0
"2018-04-11 15:00:00","2018-04-11 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1609560,1609562,0.5423225,0,0
"2018-04-11 16:00:00","2018-04-11 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1714721,1714719,0.57775183333333,0,0
"2018-04-11 17:00:00","2018-04-11 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1670385,1670386,0.56280966666667,0,0
"2018-04-11 18:00:00","2018-04-11 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1301327,1301325,0.43845866666667,0,0
"2018-04-11 19:00:00","2018-04-11 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,825317,825320,0.27807383333333,0,0
"2018-04-11 20:00:00","2018-04-11 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,920577,920579,0.31016783333333,0,0
"2018-04-11 21:00:00","2018-04-11 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1114757,1114761,0.37558966666667,0,0
"2018-04-11 22:00:00","2018-04-11 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1203500,1203500,0.405487,0,0
"2018-04-11 23:00:00","2018-04-12 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,942891,942894,0.31767966666667,0,0
"2018-04-12 00:00:00","2018-04-12 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,839744,839748,0.2829255,0,0
"2018-04-12 01:00:00","2018-04-12 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,943752,943749,0.31796533333333,0,0
"2018-04-12 02:00:00","2018-04-12 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,982818,982815,0.33112516666667,0,0
"2018-04-12 03:00:00","2018-04-12 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,976175,976177,0.328885,0,0
"2018-04-12 04:00:00","2018-04-12 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,940565,940563,0.31688533333333,0,0
"2018-04-12 05:00:00","2018-04-12 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1303989,1303988,0.43932333333333,0,0
"2018-04-12 06:00:00","2018-04-12 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1420316,1420315,0.4785115,0,0
"2018-04-12 07:00:00","2018-04-12 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1585729,1585732,0.53423666666667,0,0
"2018-04-12 08:00:00","2018-04-12 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1574360,1574360,0.53040283333333,0,0
"2018-04-12 09:00:00","2018-04-12 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1771817,1771818,0.59692216666667,0,0
"2018-04-12 10:00:00","2018-04-12 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1862193,1862194,0.62736616666667,0,0
"2018-04-12 11:00:00","2018-04-12 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1802855,1802856,0.607371,0,0
"2018-04-12 12:00:00","2018-04-12 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1672128,1672126,0.563326,0,0
"2018-04-12 13:00:00","2018-04-12 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1294965,1294968,0.43626033333333,0,0
"2018-04-12 14:00:00","2018-04-12 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1070011,1070012,0.36047316666667,0,0
"2018-04-12 15:00:00","2018-04-12 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1092063,1092062,0.36789983333333,0,0
"2018-04-12 16:00:00","2018-04-12 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,969931,969932,0.326753,0,0
"2018-04-12 17:00:00","2018-04-12 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,511998,512000,0.17248233333333,0,0
"2018-04-12 18:00:00","2018-04-12 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,249587,249589,0.08408065,0,0
"2018-04-12 19:00:00","2018-04-12 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,94034,94031,0.031677916666667,0,0
"2018-04-12 20:00:00","2018-04-12 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,107922,107924,0.036356133333333,0,0
"2018-04-12 21:00:00","2018-04-12 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,132477,132476,0.04462805,0,0
"2018-04-12 22:00:00","2018-04-12 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,110772,110775,0.037315983333333,0,0
"2018-04-12 23:00:00","2018-04-13 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,95583,95585,0.032199083333333,0,0
"2018-04-13 00:00:00","2018-04-13 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,47804,47806,0.016103683333333,0,0
"2018-04-13 01:00:00","2018-04-13 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,44591,44592,0.015021316666667,0,0
"2018-04-13 02:00:00","2018-04-13 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,64866,64865,0.021850966666667,0,0
"2018-04-13 03:00:00","2018-04-13 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,35256,35258,0.011876568333333,0,0
"2018-04-13 04:00:00","2018-04-13 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,51945,51946,0.017498033333333,0,0
"2018-04-13 05:00:00","2018-04-13 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,45178,45180,0.015218616666667,0,0
"2018-04-13 06:00:00","2018-04-13 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,40914,40912,0.013782,0,0
"2018-04-13 07:00:00","2018-04-13 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,86959,86961,0.02929235,0,0
"2018-04-13 08:00:00","2018-04-13 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,157054,157052,0.0529032,0,0
"2018-04-13 09:00:00","2018-04-13 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,311570,311574,0.10495088333333,0,0
"2018-04-13 10:00:00","2018-04-13 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,389916,389915,0.13134016666667,0,0
"2018-04-13 11:00:00","2018-04-13 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,399559,399560,0.1345875,0,0
"2018-04-13 12:00:00","2018-04-13 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,454503,454503,0.15309416666667,0,0
"2018-04-13 13:00:00","2018-04-13 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,546623,546627,0.18412233333333,0,0
"2018-04-13 14:00:00","2018-04-13 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,620389,620390,0.208968,0,0
"2018-04-13 15:00:00","2018-04-13 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,515290,515294,0.17356616666667,0,0
"2018-04-13 16:00:00","2018-04-13 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,641966,641967,0.216233,0,0
"2018-04-13 17:00:00","2018-04-13 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,649934,649934,0.2189155,0,0
"2018-04-13 18:00:00","2018-04-13 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,305913,305915,0.10303921666667,0,0
"2018-04-13 19:00:00","2018-04-13 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,179190,179193,0.060355466666667,0,0
"2018-04-13 20:00:00","2018-04-13 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,136403,136404,0.045943366666667,0,0
"2018-04-13 21:00:00","2018-04-13 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,128270,128272,0.043203833333333,0,0
"2018-04-13 22:00:00","2018-04-13 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,132916,132917,0.044768416666667,0,0
"2018-04-13 23:00:00","2018-04-14 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,132472,132473,0.04461845,0,0
"2018-04-14 00:00:00","2018-04-14 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,148787,148791,0.050113483333333,0,0
"2018-04-14 01:00:00","2018-04-14 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,136125,136127,0.0458482,0,0
"2018-04-14 02:00:00","2018-04-14 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,132375,132379,0.044585,0,0
"2018-04-14 03:00:00","2018-04-14 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,153429,153428,0.051675616666667,0,0
"2018-04-14 04:00:00","2018-04-14 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,143399,143401,0.048297283333333,0,0
"2018-04-14 05:00:00","2018-04-14 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,134083,134084,0.04515925,0,0
"2018-04-14 06:00:00","2018-04-14 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,138651,138652,0.046697566666667,0,0
"2018-04-14 07:00:00","2018-04-14 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,156217,156215,0.0526134,0,0
"2018-04-14 08:00:00","2018-04-14 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,165556,165556,0.055758433333333,0,0
"2018-04-14 09:00:00","2018-04-14 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,231627,231624,0.078009916666667,0,0
"2018-04-14 10:00:00","2018-04-14 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,377254,377255,0.12705533333333,0,0
"2018-04-14 11:00:00","2018-04-14 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,437231,437228,0.14725416666667,0,0
"2018-04-14 12:00:00","2018-04-14 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,395865,395867,0.13332133333333,0,0
"2018-04-14 13:00:00","2018-04-14 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,328394,328394,0.11059726666667,0,0
"2018-04-14 14:00:00","2018-04-14 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,241472,241474,0.08132325,0,0
"2018-04-14 15:00:00","2018-04-14 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,141649,141651,0.0477045,0,0
"2018-04-14 16:00:00","2018-04-14 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,77014,77014,0.025936533333333,0,0
"2018-04-14 17:00:00","2018-04-14 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,69044,69046,0.023252183333333,0,0
"2018-04-14 18:00:00","2018-04-14 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,75981,75979,0.025588483333333,0,0
"2018-04-14 19:00:00","2018-04-14 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,79619,79618,0.02681325,0,0
"2018-04-14 20:00:00","2018-04-14 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,47841,47841,0.016111258333333,0,0
"2018-04-14 21:00:00","2018-04-14 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,13209,13211,0.0044483266666667,0,0
"2018-04-14 22:00:00","2018-04-14 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,19174,19175,0.006457195,0,0
"2018-04-14 23:00:00","2018-04-15 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,19603,19604,0.006601505,0,0
"2018-04-15 00:00:00","2018-04-15 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,22334,22336,0.0075213766666667,0,0
"2018-04-15 01:00:00","2018-04-15 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,23085,23085,0.00777422,0,0
"2018-04-15 02:00:00","2018-04-15 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,28145,28146,0.0094779166666667,0,0
"2018-04-15 03:00:00","2018-04-15 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,27728,27730,0.0093374766666667,0,0
"2018-04-15 04:00:00","2018-04-15 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,32458,32458,0.010930401666667,0,0
"2018-04-15 05:00:00","2018-04-15 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,31834,31837,0.010720273333333,0,0
"2018-04-15 06:00:00","2018-04-15 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,55557,55556,0.018708516666667,0,0
"2018-04-15 07:00:00","2018-04-15 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,98015,98015,0.033005833333333,0,0
"2018-04-15 08:00:00","2018-04-15 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,158566,158567,0.053395833333333,0,0
"2018-04-15 09:00:00","2018-04-15 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,132818,132817,0.044724916666667,0,0
"2018-04-15 10:00:00","2018-04-15 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,106415,106414,0.0358339,0,0
"2018-04-15 11:00:00","2018-04-15 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,124935,124934,0.042070083333333,0,0
"2018-04-15 12:00:00","2018-04-15 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,158573,158578,0.053396766666667,0,0
"2018-04-15 13:00:00","2018-04-15 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,116259,116259,0.03914805,0,0
"2018-04-15 14:00:00","2018-04-15 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,76182,76182,0.0256527,0,0
"2018-04-15 15:00:00","2018-04-15 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,44216,44216,0.014888733333333,0,0
"2018-04-15 16:00:00","2018-04-15 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,15153,15155,0.005102355,0,0
"2018-04-15 17:00:00","2018-04-15 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5935,5936,0.0019986616666667,0,0
"2018-04-15 18:00:00","2018-04-15 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,680,680,0.00022902333333333,0,0
"2018-04-15 19:00:00","2018-04-15 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5203,5203,0.001752045,0,0
"2018-04-15 20:00:00","2018-04-15 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,40378,40380,0.013596086666667,0,0
"2018-04-15 21:00:00","2018-04-15 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,81893,81891,0.027574416666667,0,0
"2018-04-15 22:00:00","2018-04-15 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,99502,99503,0.033503466666667,0,0
"2018-04-15 23:00:00","2018-04-16 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,54245,54245,0.0182648,0,0
"2018-04-16 00:00:00","2018-04-16 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,64244,64244,0.021631283333333,0,0
"2018-04-16 01:00:00","2018-04-16 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,53469,53471,0.018003316666667,0,0
"2018-04-16 02:00:00","2018-04-16 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,64747,64747,0.021800533333333,0,0
"2018-04-16 03:00:00","2018-04-16 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,71082,71084,0.023933416666667,0,0
"2018-04-16 04:00:00","2018-04-16 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,88561,88560,0.029818116666667,0,0
"2018-04-16 05:00:00","2018-04-16 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,101437,101437,0.034153333333333,0,0
"2018-04-16 06:00:00","2018-04-16 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,169407,169409,0.057037866666667,0,0
"2018-04-16 07:00:00","2018-04-16 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,387809,387812,0.13057128333333,0,0
"2018-04-16 08:00:00","2018-04-16 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,628201,628204,0.21150733333333,0,0
"2018-04-16 09:00:00","2018-04-16 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,870197,870193,0.29298183333333,0,0
"2018-04-16 10:00:00","2018-04-16 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1070247,1070248,0.36033333333333,0,0
"2018-04-16 11:00:00","2018-04-16 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1310112,1310109,0.44108883333333,0,0
"2018-04-16 12:00:00","2018-04-16 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1454607,1454606,0.48973416666667,0,0
"2018-04-16 13:00:00","2018-04-16 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1477860,1477861,0.49755983333333,0,0
"2018-04-16 14:00:00","2018-04-16 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1400384,1400385,0.47147216666667,0,0
"2018-04-16 15:00:00","2018-04-16 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1274036,1274036,0.42893133333333,0,0
"2018-04-16 16:00:00","2018-04-16 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1170910,1170913,0.394209,0,0
"2018-04-16 17:00:00","2018-04-16 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,750696,750698,0.25273466666667,0,0
"2018-04-16 18:00:00","2018-04-16 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,333947,333939,0.11242823333333,0,0
"2018-04-16 19:00:00","2018-04-16 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,108673,108672,0.036586116666667,0,0
"2018-04-16 20:00:00","2018-04-16 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,52332,52331,0.017618083333333,0,0
"2018-04-16 21:00:00","2018-04-16 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,47441,47445,0.015971666666667,0,0
"2018-04-16 22:00:00","2018-04-16 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,46666,46668,0.015710433333333,0,0
"2018-04-16 23:00:00","2018-04-17 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,51656,51659,0.0173903,0,0
"2018-04-17 00:00:00","2018-04-17 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,91385,91386,0.030765016666667,0,0
"2018-04-17 01:00:00","2018-04-17 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,107707,107709,0.036259683333333,0,0
"2018-04-17 02:00:00","2018-04-17 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,163342,163340,0.054988633333333,0,0
"2018-04-17 03:00:00","2018-04-17 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,193120,193119,0.065013066666667,0,0
"2018-04-17 04:00:00","2018-04-17 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,149692,149693,0.050392816666667,0,0
"2018-04-17 05:00:00","2018-04-17 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,146214,146218,0.049221583333333,0,0
"2018-04-17 06:00:00","2018-04-17 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,317531,317532,0.10689298333333,0,0
"2018-04-17 07:00:00","2018-04-17 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,432382,432384,0.14555516666667,0,0
"2018-04-17 08:00:00","2018-04-17 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,863952,863952,0.29083533333333,0,0
