Location;Date;DDVEC;FHVEC;FG;FHX;FHXN;FHN;FHNH
  225;20180514;    2;   69;   70;   80;    2;   40;   24
  225;20180515;   35;   51;   59;   80;   21;   40;    1
  225;20180516;    7;  107;  108;  140;   14;   60;    1
  225;20180517;  358;   99;  100;  120;    1;   80;   22
  225;20180518;  342;   65;   66;   80;    1;   50;   23
  225;20180519;  327;   33;   35;   50;    1;   20;   20
  225;20180520;   22;   34;   42;   70;   14;   10;    5
  225;20180521;   79;   71;   71;   90;   15;   50;    1
  225;20180522;   28;   42;   51;   90;   18;   30;    5
  225;20180523;   60;   62;   65;  100;   18;   30;    9
  225;20180524;   83;   77;   78;   90;    6;   60;   21
  225;20180525;   64;   24;   40;   60;    3;   20;    9
  225;20180526;   75;   71;   72;  100;   22;   50;    1
  225;20180527;   85;   57;   63;  100;    9;   20;   18
  225;20180528;   40;   36;   45;   70;   19;   20;    2
  225;20180529;   28;   45;   62;   80;    3;   20;   23
  225;20180530;  330;   14;   38;   60;   16;   10;    4
  225;20180531;  360;   32;   40;   70;   11;   20;    4
  225;20180601;  274;   35;   44;   70;   15;   10;    4
  225;20180602;  226;   69;   70;   90;    6;   40;   22
  225;20180603;  317;   15;   43;   60;   17;   20;   10
  225;20180604;    4;   57;   59;   90;   17;   40;    1
  225;20180605;    7;   65;   68;   80;    2;   40;    6
  225;20180606;   13;   60;   63;   90;   16;   40;    5
  225;20180607;  356;   41;   46;   70;   17;   20;    6
  225;20180608;    8;   56;   57;  100;   17;   30;   10
  225;20180609;    6;   66;   68;   90;   19;   40;    2
  225;20180610;   10;   68;   71;   90;   15;   40;    9
  225;20180611;   33;   60;   66;  100;   17;   50;    1
  225;20180612;  359;   67;   70;   90;   19;   50;    8
  225;20180613;  294;   43;   70;   90;    4;   40;   14
  225;20180614;  213;   88;   93;  150;   14;   20;   24
  225;20180615;  321;   12;   30;   50;    9;   10;    3
  225;20180616;  227;   75;   76;  120;   20;   30;    1
  225;20180617;  235;  101;  103;  140;    1;   80;   12
  225;20180618;  228;  111;  112;  120;    7;   90;   10
  225;20180619;  238;   59;   63;  110;    1;   30;   12
  225;20180620;  223;   84;   88;  120;   12;   40;   24
  225;20180621;  310;  118;  119;  150;   23;   40;    1
  225;20180622;  324;  112;  113;  160;    5;   70;   22
  225;20180623;  312;   48;   55;   90;    2;   30;   11
  225;20180624;  347;   54;   59;   80;   17;   40;    1
  225;20180625;  355;   47;   50;   70;   18;   40;    8
  225;20180626;   10;   64;   68;   90;   11;   40;    5
  225;20180627;   61;   58;   60;   90;   23;   40;   12
  225;20180628;   30;   60;   72;  100;   15;   40;    8
  225;20180629;    8;   68;   70;  100;   14;   50;    3
  225;20180630;   73;   78;   79;  110;   17;   50;    5
  225;20180701;   91;   88;   88;  120;   10;   60;   22
  225;20180702;   71;   82;   85;  100;   18;   70;    3
  225;20180703;   31;   68;   76;  100;    1;   60;    4
  225;20180704;   16;   52;   58;   70;   12;   30;    9
  225;20180705;  337;   31;   34;   50;   23;   10;    6
  225;20180706;  359;   47;   51;   70;   18;   30;   23
  225;20180707;   24;   32;   42;   70;   18;   10;    8
  225;20180708;  347;   34;   40;   60;   18;   20;    5
  225;20180709;  345;   63;   65;  100;   22;   30;    1
  225;20180710;  343;   97;  101;  120;    8;   60;   24
  225;20180711;  355;   63;   66;   90;   16;   40;    2
  225;20180712;  349;   64;   66;   80;    6;   40;   24
  225;20180713;    8;   54;   57;   80;   14;   30;    2
  225;20180714;   18;   38;   49;   70;   13;   30;    2
  225;20180715;   45;   23;   41;   60;   13;   20;    2
  225;20180716;   70;   10;   38;   50;    1;   30;    4
  225;20180717;  240;   58;   62;   90;    8;   20;    2
  225;20180718;  249;   23;   44;   60;    7;   20;   22
  225;20180719;  360;   50;   53;   80;   19;   30;    4
  225;20180720;  360;   52;   58;   80;   13;   40;    1
  225;20180721;  348;   62;   66;   80;    9;   40;   23
  225;20180722;  289;   32;   34;   50;    1;   10;   23
  225;20180723;  309;    8;   20;   30;   10;   10;    1
  225;20180724;  285;   12;   35;   60;   11;   20;    1
  225;20180725;   34;   29;   38;   70;   20;   10;    6
  225;20180726;   75;   41;   47;   60;    1;   20;   18
  225;20180727;  117;   41;   58;  100;   23;   40;    4
  225;20180728;  233;   81;   93;  160;   18;   20;    4
  225;20180729;  188;   66;   73;  110;   11;   40;    6
  225;20180730;  220;   36;   44;   90;   19;   10;   17
  225;20180731;  234;   26;   46;  120;   11;   10;   22
  225;20180801;  270;    5;   25;   40;   12;   10;    6
  225;20180802;  321;   13;   26;   40;   10;   10;    4
  225;20180803;   15;   31;   39;   80;   21;   10;    1
  225;20180804;  350;   57;   63;   90;   15;   30;    2
  225;20180805;   18;   45;   55;   80;    1;   40;    6
  225;20180806;   48;   17;   42;   60;   19;   30;    8
  225;20180807;  180;    0;   28;  100;   23;   10;    5
  225;20180808;  223;   57;   76;  130;    9;   20;    3
  225;20180809;  344;   22;   72;  160;   20;   20;    9
  225;20180810;  230;  100;  113;  170;   19;   70;   24
  225;20180811;  261;   65;   77;  120;    3;   30;   21
  225;20180812;  190;   35;   51;  100;   10;    0;   20
  225;20180813;  267;   34;   51;   90;   20;   10;    6
  225;20180814;  278;   76;   81;  110;    2;   50;   16
  225;20180815;  225;   83;   84;  110;   16;   40;    8
  225;20180816;  220;   63;   82;  120;    9;   10;   19
  225;20180817;  266;   33;   47;   70;   21;   30;    8
  225;20180818;  227;   83;   87;  110;   13;   50;    1
  225;20180819;  221;   97;  103;  140;   15;   70;    5
  225;20180820;  309;   36;   44;   80;    4;   20;   20
  225;20180821;  209;   18;   28;   40;    9;   10;   18
  225;20180822;  233;   61;   62;   90;   11;   30;    2
  225;20180823;  236;   71;   83;  130;   16;   40;   22
  225;20180824;  258;   88;   98;  130;   19;   40;   23
  225;20180825;  304;   64;   79;  110;   11;   40;    2
  225;20180826;  198;   73;   89;  140;   21;   40;    7
  225;20180827;  258;   98;  105;  140;    1;   60;   24
  225;20180828;  267;   10;   26;   50;    1;   10;    7
  225;20180829;  349;   46;   54;  110;   24;   10;    1
  225;20180830;  344;   61;   69;  100;    1;   20;   24
  225;20180831;   32;    8;   23;   40;   15;   10;    1
  225;20180901;   78;   12;   33;   50;   17;   10;    1
  225;20180902;   79;   54;   55;   80;   21;   40;    1
  225;20180903;   15;   58;   60;   80;   14;   40;    3
  225;20180904;    7;   56;   58;   80;   15;   30;    3
  225;20180905;   25;   44;   47;   70;   23;   30;    6
  225;20180906;  337;   45;   56;   80;    5;   10;    2
  225;20180907;  262;   98;  108;  160;   20;   50;    1
  225;20180908;  235;   93;  100;  120;    1;   80;   21
  225;20180909;  223;   75;   78;  100;    1;   50;   17
  225;20180910;  245;   85;   88;  120;   24;   60;    7
  225;20180911;  232;  124;  130;  160;    7;   30;   23
  225;20180912;  357;   38;   46;  100;    7;   20;    4
  225;20180913;  249;    8;   25;   40;   14;   10;    7
  225;20180914;  231;   75;   87;  120;   15;   50;    1
  225;20180915;  260;   58;   71;  110;    1;   40;   18
  225;20180916;  202;   66;   70;  100;   11;   40;    5
  225;20180917;  192;   41;   51;   70;    3;   20;   17
  225;20180918;  213;  104;  115;  170;   16;   60;    1
  225;20180919;  210;  107;  110;  150;   13;   50;    7
  225;20180920;  211;   98;  100;  140;   13;   30;   21
  225;20180921;  250;  150;  167;  200;    7;  110;    1
  225;20180922;  264;   83;   92;  140;    1;   20;   22
  225;20180923;    9;   53;   66;  130;   21;   10;    4
  225;20180924;  325;   88;   95;  120;    1;   30;   24
  225;20180925;  190;   27;   33;   60;   24;   20;    1
  225;20180926;  225;   90;   94;  120;   12;   50;   23
  225;20180927;  226;   51;   62;   90;   13;   30;   22
  225;20180928;   27;   67;   70;   90;   10;   20;   24
  225;20180929;  195;   26;   32;   50;   10;   10;    1
  225;20180930;  286;   52;   68;  100;   19;   40;    4
  225;20181001;  326;  107;  112;  140;    9;   80;   21
  225;20181002;  282;  104;  115;  150;    5;   80;    2
  225;20181003;  292;   75;   82;  110;    1;   60;   13
  225;20181004;  216;   72;   78;  110;   11;   50;    2
  225;20181005;  175;   24;   34;   50;    1;   10;   17
  225;20181006;   33;   23;   59;  140;   22;   20;    8
  225;20181007;   42;   35;   45;  100;    1;   20;   18
  225;20181008;  220;   72;   78;  100;   12;   50;    1
  225;20181009;  192;   53;   57;   80;   10;   30;   20
  225;20181010;   97;   54;   55;   80;   14;   20;    2
  225;20181011;  147;   53;   54;   70;    7;   40;    4
  225;20181012;  178;   77;   78;   90;    2;   60;   16
  225;20181013;  159;   64;   65;   80;    3;   40;   18
  225;20181014;  160;   50;   53;   80;   12;   20;   23
  225;20181015;  189;   38;   47;   70;   12;   30;    1
  225;20181016;  179;   29;   35;   60;   22;   10;    2
  225;20181017;  276;   23;   37;   50;    4;   20;    8
  225;20181018;   37;   56;   60;   70;    1;   40;   24
  225;20181019;   66;   31;   35;   60;    8;   10;   21
  225;20181020;  218;   31;   39;   60;   23;   20;    1
  225;20181021;  210;   50;   66;   80;    9;   50;    3
  225;20181022;  339;   68;   86;  120;   24;   50;   17
  225;20181023;  286;  133;  135;  140;    1;  120;   17
  225;20181024;  308;   89;   96;  130;    1;   70;   17
  225;20181025;  293;   72;   75;  100;    1;   60;   15
  225;20181026;  284;   96;  107;  120;    7;   70;    1
  225;20181027;   21;   43;   66;  110;    1;   20;   15
  225;20181028;   66;   75;   77;  100;   12;   50;    7
  225;20181029;   52;   76;   78;  100;   11;   60;    1
  225;20181030;  232;   16;   90;  170;   20;   30;    9
  225;20181031;  197;   37;   66;  150;    1;   30;   20
  225;20181101;  158;   59;   63;   80;    9;   50;    2
  225;20181102;  280;   73;   79;  140;    1;   30;   16
  225;20181103;  174;   49;   53;   80;   12;   40;    2
  225;20181104;  126;   40;   43;   50;    1;   30;   16
  225;20181105;   99;   44;   45;   70;   11;   30;   21
  225;20181106;  140;   48;   49;   60;   13;   30;    1
  225;20181107;  162;   71;   72;   90;   10;   50;    4
  225;20181108;  198;   44;   64;  130;    5;   30;   17
  225;20181109;  136;   49;   54;   80;   21;   40;    6
  225;20181110;  171;   75;   78;  110;    6;   50;   17
  225;20181111;  189;   87;   90;  130;   12;   60;   22
  225;20181112;  186;   60;   63;   80;   15;   40;   11
  225;20181113;  222;  105;  110;  160;    9;   80;    1
  225;20181114;  176;   58;   61;   90;    1;   40;   17
  225;20181115;  136;   40;   40;   60;    1;   30;   11
  225;20181116;  105;   32;   34;   50;   19;   20;    5
  225;20181117;   85;   75;   75;  100;   18;   50;    3
  225;20181118;   74;   91;   92;  110;    9;   80;    1
  225;20181119;   65;  108;  109;  140;   24;   90;    1
  225;20181120;   82;  122;  123;  170;    3;   70;   24
  225;20181121;   94;   57;   58;   70;    1;   40;    9
  225;20181122;   90;   49;   50;   70;    6;   20;   23
  225;20181123;   89;   52;   53;   90;   22;   30;    1
  225;20181124;   81;   71;   72;  100;    2;   40;   22
  225;20181125;   70;   63;   64;   90;   24;   20;    1
  225;20181126;   80;   77;   77;   90;    2;   60;   23
  225;20181127;  117;   41;   47;   70;   24;   30;    5
  225;20181128;  157;   81;   84;  100;   15;   60;    1
  225;20181129;  177;   96;   98;  110;   11;   80;    8
  225;20181130;  207;  108;  108;  120;    6;  100;   14
  225;20181201;  190;   93;   96;  110;    1;   80;    9
  225;20181202;  213;   95;   99;  120;   15;   80;    5
  225;20181203;  241;   72;  101;  130;    4;   70;   19
  225;20181204;  307;   17;   50;   90;    2;   10;   12
  225;20181205;  153;   51;   53;   70;   15;   30;    1
  225;20181206;  218;   89;   90;  120;   21;   60;    1
  225;20181207;  234;  125;  144;  170;    8;   80;   17
  225;20181208;  251;  158;  163;  190;    9;  140;   16
  225;20181209;  297;  129;  141;  180;    1;  100;   10
  225;20181210;  317;  120;  121;  140;    3;  100;    4
  225;20181211;  338;   46;   54;  110;    1;   10;   24
  225;20181212;   92;   39;   39;   60;   13;    0;    3
  225;20181213;   87;   80;   81;  100;    6;   60;    1
  225;20181214;   86;   50;   51;   60;    1;   20;   24
  225;20181215;  138;   60;   61;  100;   20;   20;    1
  225;20181216;  162;   53;   54;   80;    1;   40;   12
  225;20181217;  221;   52;   71;  100;   12;   50;    2
  225;20181218;  159;   69;   72;   90;   18;   50;    7
  225;20181219;  181;   76;   78;  100;    7;   60;    4
  225;20181220;  201;  102;  105;  140;   22;   60;    2
  225;20181221;  228;   88;  106;  160;   16;   50;    4
  225;20181222;  263;   83;   85;  120;    9;   50;    5
  225;20181223;  258;   23;   57;   70;    1;   10;   16
  225;20181224;  309;   29;   44;   90;    2;   10;   10
  225;20181225;  240;   71;   78;  110;   21;   40;    8
  225;20181226;  217;   79;   80;  100;    1;   60;   24
  225;20181227;  196;   40;   41;   60;    1;   30;    6
  225;20181228;  233;   41;   46;   60;   17;   30;    4
  225;20181229;  262;   78;  100;  140;   20;   50;    4
  225;20181230;  275;   48;   58;   90;    1;   30;    7
  225;20181231;  269;   52;   58;   90;   22;   30;    8
  225;20190101;  317;   91;  112;  150;   19;   80;   10
  225;20190102;  358;   91;   94;  130;    1;   40;   19
  225;20190103;    2;   52;   55;   70;    2;   30;   19
  225;20190104;  316;   82;   85;  100;   12;   40;    1
  225;20190105;  323;   97;   98;  110;    3;   90;    1
  225;20190106;  311;   49;   50;   90;    1;   20;   17
  225;20190107;  248;   81;   88;  150;   24;   20;    1
  225;20190108;  320;  151;  157;  180;    8;  140;    1
  225;20190109;    7;  103;  105;  130;    2;   50;   22
  225;20190110;  286;   19;   41;   80;   23;   10;    7
  225;20190111;  327;   74;   76;  100;   17;   50;    2
  225;20190112;  273;  102;  105;  130;   11;   80;    4
  225;20190113;  286;  118;  123;  160;   15;   70;    1
  225;20190114;  323;   96;  100;  140;    1;   60;   23
  225;20190115;  247;  104;  105;  120;    9;   80;    1
  225;20190116;  223;  122;  131;  160;   10;   60;   23
  225;20190117;  310;   90;  110;  130;   10;   80;   24
  225;20190118;  163;   32;   43;   70;   13;   20;    3
  225;20190119;  125;   37;   40;   50;   15;   30;    5
  225;20190120;   91;   29;   30;   50;    6;   20;   11
  225;20190121;  216;   41;   47;   80;   19;   10;    1
  225;20190122;  168;   71;   72;   90;    9;   50;   22
  225;20190123;   87;   28;   39;   50;    1;   20;   23
  225;20190124;  117;   27;   28;   50;   22;   10;    1
  225;20190125;  220;   45;   75;  140;   16;   30;    4
  225;20190126;  227;  102;  111;  150;   24;   90;    1
  225;20190127;  259;  104;  125;  170;   19;   60;    9
  225;20190128;  331;  118;  120;  180;    6;   70;   22
  225;20190129;  208;   53;   71;  110;   10;   40;   17
  225;20190130;  267;   16;   45;  140;   20;   20;    8
  225;20190131;  163;   40;   58;   80;    2;   40;    6
  225;20190201;   81;   59;   61;   90;    1;   40;   13
  225;20190202;   21;   50;   52;   70;    4;   30;   21
  225;20190203;  281;   33;   60;  110;   22;   30;    8
  225;20190204;  200;  118;  122;  150;   12;   90;    1
  225;20190205;  204;   69;   73;  100;    7;   40;   18
  225;20190206;  194;   71;   74;  100;    9;   40;   20
  225;20190207;  219;  124;  131;  170;   13;   70;    1
  225;20190208;  198;  145;  147;  170;   16;  120;    1
  225;20190209;  220;  150;  151;  180;   10;  110;   24
  225;20190210;  299;   38;   75;  150;   19;   30;    9
  225;20190211;  310;   77;   81;  120;    2;   50;   18
  225;20190212;  232;   77;   80;  110;   20;   50;    4
  225;20190213;  211;   80;   82;  100;    3;   60;   21
  225;20190214;  181;   34;   40;   70;    1;   10;   16
  225;20190215;  157;   48;   49;   70;   23;   40;    1
  225;20190216;  197;   62;   64;   80;   11;   40;   19
  225;20190217;  168;   56;   60;   80;    8;   50;    1
  225;20190218;  209;   53;   60;   80;   12;   40;    4
  225;20190219;  232;   82;   82;   90;    4;   70;    1
  225;20190220;  213;   86;   87;  100;   11;   80;    1
  225;20190221;  219;   71;   71;  100;    6;   30;   21
  225;20190222;  172;   15;   29;   40;    1;   10;   13
  225;20190223;  123;   33;   35;   50;    9;   30;    1
  225;20190224;   96;   17;   27;   50;   19;   10;   10
  225;20190225;   95;   26;   34;   50;    3;   20;   20
  225;20190226;   85;   20;   29;   50;   17;   10;   11
  225;20190227;  192;   36;   41;   50;    4;   30;    1
  225;20190228;  217;   55;   59;  100;   13;   20;    4
