date,avg_wind_speed_all_stations,station_count,hourly_record_count,vector_avg_wind_speed_all_stations,avg_wind_direction,avg_wind_speed_cubed,wind_direction_sin,wind_direction_cos
2022-08-11,4.022333333333333,5,120,3.8743957654480234,61.87039202547527,65.07799647270369,0.8818833497307778,0.47146766322582795
2022-08-12,4.211833333333334,5,120,4.06942221271043,62.197243244303024,74.7159860069954,0.8845585342481661,0.4664292009391522
2022-08-13,3.508166666666667,5,120,2.818645622802923,87.83668646345228,43.17582583633797,0.9992872912662348,0.037747973638211425
2022-08-14,3.631333333333333,5,120,2.991333087363719,86.03384764179509,47.884873962370364,0.99760508501978,0.06916714785704021
2022-08-15,3.3754166666666667,5,120,2.31066402105125,223.7644177434218,38.45759941413484,-0.6916948074544265,-0.7221899288556881
2022-08-16,3.6897499999999996,5,120,2.365983598940854,230.30854336177418,50.23319761685936,-0.769494793029732,-0.638653085407195
2022-08-17,3.8853333333333335,5,120,2.9832353455760257,46.65009336760545,58.65227364503705,0.7271751098254334,0.6864520082645027
2022-08-18,2.6590833333333332,5,120,2.0726336668889163,6.340185559067606,18.80164480464641,0.11043141875451644,0.9938837465980942
2022-08-19,3.8630833333333334,5,120,3.017043539668063,251.1010940900398,57.650387419729746,-0.9460915440115337,-0.32389935219118926
2022-08-20,3.8255833333333333,5,120,2.8315673386822064,258.3961475756708,55.987748123635996,-0.9795617274106265,-0.20114378487119436
2022-08-21,3.8859166666666667,5,120,2.8631086647550874,244.92091868936836,58.67869528795776,-0.9057236138636682,-0.4238687713075085
2022-08-22,2.7785,5,120,2.2978324708814832,100.47752783139572,21.450192961625003,0.9833263071371336,-0.1818498658015658
2022-08-23,2.8834999999999997,5,120,1.7270454383852427,221.2621852867365,23.97506908287499,-0.6595056964962224,-0.7516995651781586
2022-08-24,3.0246666666666666,5,120,0.03302602322273726,216.5592355899715,27.671491008296297,-0.5956535410149436,-0.8032414699680034
2022-08-25,4.550666666666667,5,120,1.0496590562796568,35.656283580709044,94.237786066963,0.5829214255193356,0.8125285297578823
2022-08-26,5.592250000000001,5,120,5.493442329059,346.8351053504422,174.8878885845157,-0.22775431164611956,0.9737186316008348
2022-08-27,4.7467500000000005,5,120,4.661390996538111,18.237511015445705,106.9520411062969,0.3129567894227395,0.9497673651764473
2022-08-28,4.843500000000001,5,120,4.504365190355626,18.57999952067638,113.62605071287504,0.31862844835690657,0.9478796927340886
2022-08-29,3.6576666666666666,5,120,3.4478689863235434,37.68691378152931,48.934186567296294,0.6113463106819452,0.7913631836366755
2022-08-30,5.36775,5,120,5.195372070075587,52.64896814188273,154.6595854704844,0.7949334273210524,0.6066966673120968
2022-08-31,6.384166666666667,5,120,6.315986637773303,57.701589577221625,260.2032093640047,0.8452766576241404,0.5343288987840371
2022-09-01,5.2796666666666665,5,120,5.169571343415656,73.1450087499968,147.17007535996294,0.957041650177898,0.2899504782282068
2022-09-02,4.887583333333334,5,120,4.689772801659577,98.58232482885956,116.75689193776101,0.9888024641462293,-0.14923031494419917
2022-09-03,3.9488333333333334,5,120,3.4269207091094773,109.03146683764652,61.57528237757871,0.945339631009317,-0.3260873840601144
2022-09-04,2.7724166666666665,5,120,1.4927175835445032,125.6153058128096,21.309610071822334,0.8129452255527121,-0.5823401585422819
2022-09-05,3.5741666666666663,5,120,1.8018669972798902,126.96794695575522,45.65879025983795,0.7989720591328826,-0.6013681474146777
2022-09-06,3.007833333333333,5,120,1.8616425772835141,160.9988088497513,27.21205273066203,0.3255878112392947,-0.9455118069978848
2022-09-07,3.61725,5,120,2.2221966596637914,175.15186156573316,47.32989880795312,0.08451504126565727,-0.9964222035863434
2022-09-08,4.244833333333333,5,120,3.5080614010592464,191.50566961909425,76.48599646624537,-0.19946490044032864,-0.9799049716642577
2022-09-09,6.105916666666667,5,120,5.336254706110277,194.3149110439421,227.64211833420782,-0.24725118761005666,-0.9689514178870975
2022-09-10,3.8103333333333333,5,120,1.9833826917772903,340.53168940653757,55.32085837003704,-0.3332854478232952,0.9428259702984563
2022-09-11,1.9761666666666666,5,120,0.5708430474287133,16.344417268027996,7.717394628671296,0.28141069203496194,0.9595874230149142
2022-09-12,3.7641666666666667,5,120,3.386707728479553,193.78003829654543,53.33429190567129,-0.2381951024024078,-0.9712173254176979
2022-09-13,3.7505,5,120,2.7089158021514876,339.5478428503738,52.755471562625004,-0.3494251236851916,0.9369642911752766
2022-09-14,3.0089166666666665,5,120,1.8727648024899934,1.4049762760625413,27.241466271436916,0.024519004535843946,0.9996993640172885
2022-09-15,6.454166666666667,5,120,6.338564877552882,320.8072677029889,268.856492259838,-0.6319309994785548,0.7750246524453496
2022-09-16,8.215083333333334,5,120,8.072548980283772,323.4635296687303,554.4162101023966,-0.5953343431007528,0.8034780768165334
2022-09-17,9.1835,5,120,9.144194084180027,328.6593595260787,774.5058296078751,-0.5201250573989896,0.8540901150731682
2022-09-18,8.133333333333333,5,120,7.894930916355701,323.87325267927423,538.0290370370369,-0.5895734860963303,0.8077147420297714
2022-09-19,6.500249999999999,5,120,6.443504119556221,332.9592952814209,274.65668871876557,-0.45462338409593306,0.8906837702760513
2022-09-20,3.7721666666666667,5,120,3.42320434490724,348.6101964068642,53.675069954337964,-0.19748288733744396,0.9803063343714894
2022-09-21,1.663,5,120,0.8797215139230757,156.0348191170184,4.599141247,0.40618139890686367,-0.9137924661442899
2022-09-22,2.801083333333333,5,120,2.6008563817703365,169.80483139356966,21.97748985960474,0.17700174865006307,-0.9842105369151561
2022-09-23,3.4005,5,120,2.970789590684295,203.91573315820386,39.321342550125,-0.405392621444206,-0.9141426707459808
2022-09-24,4.924833333333334,5,120,3.75602403159562,26.677327785725026,119.44682572291208,0.44896545211176714,0.8935491160591434
2022-09-25,3.881333333333333,5,120,2.555883881578175,320.69276856918094,58.471310295703695,-0.6334785357177894,0.7737602631208489
2022-09-26,7.403083333333333,5,120,4.872248577716955,262.19808890498496,405.7307410834797,-0.9907433131409246,-0.13574861865427543
2022-09-27,5.10725,5,120,4.735771386614165,302.20441207172246,133.2175220873281,-0.8461521293860286,0.532941435746452
2022-09-28,2.9385833333333333,5,120,2.2208369077810515,295.72717466512137,25.37546639840683,-0.9008712409510113,0.4340864052552037
2022-09-29,1.7650000000000001,5,120,0.14724125450710246,286.25819311399846,5.498372125000001,-0.9600098299126475,0.2799662952412121
2022-09-30,5.616416666666667,5,120,5.26892674962881,201.33885522393282,177.16501214107237,-0.36388297478348186,-0.9314446739676618
2022-10-01,8.094166666666666,5,120,6.812013440507359,254.94817326332213,530.2936516765045,-0.9656913171166331,-0.2596926645971009
2022-10-02,5.735833333333333,5,120,5.229569876659135,296.5252481926794,188.70767788599534,-0.8947376513626863,0.4465921352128628
2022-10-03,3.048083333333333,5,120,2.358185125423318,248.84381475614816,28.31916923150057,-0.9326000671444273,-0.36091150544449196
2022-10-04,5.896166666666667,5,120,5.762008517697774,204.06697844689603,204.97894503533797,-0.40780429446810745,-0.91306936068043
2022-10-05,9.617166666666666,5,120,8.992096980947268,221.5463524269714,889.4907322589211,-0.6632257383379658,-0.7484194145036992
2022-10-06,7.46225,5,120,7.023009936462202,244.3418350122111,415.5366976101406,-0.9013934210535047,-0.433001039815679
2022-10-07,7.621083333333333,5,120,7.405835168414888,219.89106165580023,442.63946413002134,-0.6413299432877799,-0.7672652108902717
2022-10-08,5.582583333333333,5,120,5.357741105762518,283.4894130348288,173.98253083349013,-0.9724130392251529,0.23326568788594132
2022-10-09,4.0455,5,120,3.7593176275460767,162.27922535259563,66.20893719637499,0.3043784626465973,-0.9525511805025985
2022-10-10,5.485416666666667,5,120,2.6923827426425593,269.5306962607419,165.05506851309318,-0.9999664548034777,-0.008190803853370971
2022-10-11,2.7219166666666665,5,120,1.6662494995749304,262.03391566551784,20.166218783707752,-0.9903502773750016,-0.1385868973000602
2022-10-12,3.2721666666666667,5,120,3.0413332741972816,185.3234386137573,35.035332912671294,-0.0927779117437214,-0.9956868278191061
2022-10-13,3.4386666666666668,5,120,2.4234048257397993,230.79546508246827,40.6602679442963,-0.7748944616364959,-0.6320906369541359
2022-10-14,3.9814999999999996,5,120,3.0717836939946803,203.9863349237856,63.11610066837498,-0.4065187503951305,-0.9136424385815173
2022-10-15,6.188916666666667,5,120,5.760889764738972,212.8622216427885,237.0521534676869,-0.5426207229185261,-0.8399778277189084
2022-10-16,6.0425,5,120,4.820768241922611,212.3590784799361,220.62258926562504,-0.5352236264778573,-0.8447104057959101
2022-10-17,5.261583333333333,5,120,4.633395025649722,204.51470894352988,145.66303666355265,-0.4149268337856126,-0.9098547810528044
2022-10-18,2.935666666666667,5,120,2.0233913562332715,322.6402431866265,25.29998273862964,-0.6068177121007314,0.7948410308236696
2022-10-19,5.343,5,120,5.125022194122259,91.10144820843635,152.530088607,0.9998152265676058,-0.019222713740962544
2022-10-20,5.34425,5,120,4.7606035994733595,143.2687589015685,152.63716733801562,0.598062234325831,-0.8014496639672355
2022-10-21,4.473916666666667,5,120,4.259629031813703,183.54439964217403,89.54960434820777,-0.061821995688338,-0.9980871910054308
2022-10-22,5.37675,5,120,4.791518979701118,208.6116113513476,155.4388345444219,-0.4788697769010184,-0.877885947473115
2022-10-23,5.832583333333333,5,120,5.253160590582092,159.76118473113218,198.41881771369847,0.3459339057927536,-0.9382588836898749
2022-10-24,9.047333333333334,5,120,8.681590036093338,216.52910559939275,740.562598047704,-0.5952310600591997,-0.8035545937525349
2022-10-25,5.476,5,120,4.704185995186859,220.0208636254249,164.206490176,-0.6430665136894306,-0.7658103283263562
2022-10-26,5.840999999999999,5,120,5.014175012467451,194.042495623956,199.27903832099992,-0.24264148622868564,-0.9701160287103469
2022-10-27,5.726416666666666,5,120,5.4885628416383625,174.429984399555,187.77978400336397,0.09706205755195679,-0.995278331414776
2022-10-28,5.2604999999999995,5,120,4.676870203622704,210.2956004027168,145.57308134512496,-0.5044613243777728,-0.8634342894552101
2022-10-29,3.869333333333333,5,120,3.430602182037874,174.0029500822626,57.930654359703695,0.10447725654063719,-0.9945272760793149
2022-10-30,3.969333333333333,5,120,3.6407401340752767,218.59461973911135,62.53925649303703,-0.6238062066331801,-0.7815790533055004
2022-10-31,4.590833333333333,5,120,3.761414882732747,152.0451492764945,96.7552588130787,0.46877565127909065,-0.8833172639362735
2022-11-01,10.388416666666666,5,120,10.126435451411671,203.27452166743768,1121.1096246624888,-0.3951370480051762,-0.9186221820170439
2022-11-02,9.32025,5,120,8.366845833794388,218.30637430580245,809.6227165475156,-0.619866336389716,-0.784707413633127
2022-11-03,8.246416666666667,5,120,7.337181886682742,192.25357045933595,560.784270875864,-0.21223856914310602,-0.9772178824438729
2022-11-04,4.20775,5,120,3.304042996716937,298.0289322791808,74.49888725298437,-0.88271041427998,0.46991735924699163
2022-11-05,6.264916666666666,5,120,5.679787054676944,216.16320016843537,245.8928471992702,-0.590087252799935,-0.8073394788334246
2022-11-06,9.145999999999999,5,120,8.839662100625167,196.00864094715945,765.0566441359997,-0.27578232342123377,-0.9612201153161465
2022-11-07,8.770000000000001,5,120,8.585753901450115,213.47067511720093,674.5261330000003,-0.551510117135487,-0.8341682028806908
2022-11-08,8.611666666666668,5,120,8.413700336152228,193.30413244842939,638.64811325463,-0.23011992695167172,-0.9731622779473921
2022-11-09,8.32125,5,120,7.911722347591627,225.5006014384734,576.189991001953,-0.7132578066166332,-0.7009017772130625
2022-11-10,7.879666666666666,5,120,7.667408666481413,223.58748456807845,489.24178022662954,-0.6894613424461113,-0.7243224815456206
2022-11-11,6.749750000000001,5,120,6.610582049671075,209.23041161126065,307.51270439060943,-0.488322922372931,-0.8726630068274697
2022-11-12,2.9716666666666667,5,120,2.681385687948445,160.6128077074652,26.24220225462963,0.33195027873942323,-0.9432968845728364
2022-11-13,3.1591666666666667,5,120,3.0771958543471327,108.6369121766503,31.52953858275463,0.9475627273092875,-0.319569832453229
2022-11-14,4.28475,5,120,3.8953470904197864,136.78763885765954,78.66407900967187,0.6847043596075488,-0.7288209244625298
2022-11-15,6.57475,5,120,6.276628200100229,164.86009227616512,284.20893763904684,0.2611769175315557,-0.9652909497911575
2022-11-16,6.323166666666666,5,120,5.55071386951929,157.07769915608128,252.81561095842127,0.3894824673435108,-0.9210338797416798
2022-11-17,9.538416666666667,5,120,7.886115777961595,164.06625779822582,867.8184306447806,0.2745255526488169,-0.9615798047707022
2022-11-18,5.6498333333333335,5,120,3.6917953818646225,147.0630919905367,180.3461642208287,0.543715192027458,-0.8392697956906018
2022-11-19,5.35025,5,120,4.9702529762211585,86.51590268127796,153.15184287814063,0.9981517042507304,0.06077150073317653
2022-11-20,4.154583333333333,5,120,1.7426912735392648,156.0747455114456,71.71044600774015,0.4055445267621052,-0.9140752905605206
2022-11-21,5.185583333333333,5,120,4.2045422938867185,151.3493437800447,139.4417593119693,0.4794679111497948,-0.8775594123349442
2022-11-22,7.410916666666667,5,120,7.097556593062455,177.42676773776407,407.0200369551453,0.04489627897294428,-0.9989916536860474
2022-11-23,7.129833333333334,5,120,6.774970303801554,190.51101139277756,362.44167914416215,-0.18242448902815855,-0.9832198664606077
2022-11-24,7.125666666666667,5,120,6.496547715779971,204.29703452654513,361.8066188752963,-0.4114671863033109,-0.9114245742767947
2022-11-25,5.68075,5,120,4.9325214034400595,230.98586020234973,183.32303198542186,-0.7769906303156707,-0.6295121606463665
2022-11-26,5.458583333333333,5,120,5.194546572643928,198.95094182700595,162.64466957090684,-0.3247584570185621,-0.9457969891022717
2022-11-27,6.736083333333334,5,120,6.694004102482547,176.49005208487574,305.648559820334,0.06122183864293065,-0.9981241838935568
2022-11-28,3.2228333333333334,5,120,2.8264215294217134,212.15222814227374,33.47445697107871,-0.5321705552007432,-0.846637171506976
2022-11-29,2.31425,5,120,1.1146831646486204,312.5094182539199,12.394551524890623,-0.7371662736417507,0.6757113917976635
2022-11-30,2.0399166666666666,5,120,1.3384719180828681,51.48077850085053,8.488623642499421,0.7823992725729677,0.6227771497713215
2022-12-01,3.4130833333333332,5,120,3.2966279721117955,50.69280833332698,39.75947821035474,0.7737607027644415,0.6334779987161966
2022-12-02,5.846916666666667,5,120,5.747305149001188,64.29589512999473,199.88523369256194,0.9010459501562907,0.43372363978338463
2022-12-03,6.286666666666666,5,120,6.189208365923838,75.9784270961623,248.46275762962958,0.9702045695037408,0.24228721244436538
2022-12-04,6.114583333333333,5,120,6.009991488170054,75.96213381524177,228.61283252857345,0.9701356307225344,0.2425631010739069
2022-12-05,5.319999999999999,5,120,5.151051851690767,45.86767999399291,150.56876799999995,0.7177336257201239,0.6963177740878407
2022-12-06,4.0245,5,120,3.403065450786027,343.08541282298836,65.18321770612499,-0.29094578342771316,0.9567395419369026
2022-12-07,5.269166666666666,5,120,5.049714294372083,323.4714193885194,146.29376172858792,-0.5952236972502171,0.8035600476826744
2022-12-08,3.6824166666666667,5,120,2.595846903568656,296.9896431401888,49.934278890780675,-0.8910885735459375,0.4538294328223615
2022-12-09,2.4232500000000003,5,120,2.053473943083255,183.6591365737736,14.22966461807813,-0.063820577153444,-0.997961388998493
2022-12-10,3.582333333333333,5,120,3.2130831163832516,202.9830190963766,45.97248528603703,-0.39045829884428207,-0.9206206150546649
2022-12-11,3.9344166666666665,5,120,3.8778502267669483,182.59476747067146,60.90333199803066,-0.04527175708779643,-0.9989747083936528
2022-12-12,3.2334166666666664,5,120,3.03336353203353,172.69058121277658,33.8053173821765,0.12722766326908208,-0.9918735411830931
2022-12-13,3.2306666666666666,5,120,2.5024323452796895,144.26844600783056,33.71913710696296,0.5839883543384199,-0.8117620353263043
2022-12-14,2.5885833333333332,5,120,0.484378627491058,73.98498026253208,17.34548516611516,0.961189406266867,0.27588933520588943
2022-12-15,4.2227500000000004,5,120,2.4515960890678166,273.0705153097224,75.29846306204689,-0.9985643673330914,0.05356495395930824
2022-12-16,3.237083333333333,5,120,1.6977626753302846,43.36016976888675,33.92045266268807,0.6865822528732021,0.7270521370847887
2022-12-17,5.226,5,120,5.163363692101661,182.89481012853923,142.727683176,-0.050502475525606425,-0.9987239358129881
2022-12-18,5.895833333333333,5,120,5.732508481788943,158.71359016507108,204.94418221932867,0.36303022950159647,-0.9317773620710144
2022-12-19,9.158833333333332,5,120,9.029508610845987,194.36413092856333,768.281663801745,-0.24808347306559925,-0.9687386594906338
2022-12-20,7.205166666666667,5,120,6.932346820816819,206.49888453908036,374.0520967379213,-0.4461803900263058,-0.8949430482192561
2022-12-21,5.5577499999999995,5,120,5.483463605661898,210.54693325753232,171.67103363110934,-0.5082439874059016,-0.8612131265057156
2022-12-22,4.622833333333333,5,120,3.929574928102902,228.45909355861247,98.79266668774537,-0.7484824509808715,-0.6631545977927524
2022-12-23,4.401083333333333,5,120,1.8071724590425975,233.3337497768292,85.24693549293808,-0.8021275330677102,-0.5971527616068685
2022-12-24,6.298583333333334,5,120,5.701148958855175,233.4002478142789,249.8783554284069,-0.8028200539605888,-0.5962214026338852
2022-12-25,4.636083333333334,5,120,4.5246354026306435,191.15413425102048,99.64458467658393,-0.1934490262931057,-0.9811103272447239
2022-12-26,7.906333333333333,5,120,7.054110142939628,249.1686263526356,494.22574088737036,-0.9346310891155201,-0.3556187948614877
2022-12-27,7.920333333333334,5,120,7.029028631393792,229.37358973954315,496.8558170400371,-0.7589712549106699,-0.6511241311910678
2022-12-28,10.853583333333335,5,120,10.678935057982272,211.17558112599463,1278.555059872053,-0.5176624148564762,-0.8555849602727724
2022-12-29,10.765666666666666,5,120,10.586917769893256,228.13408474316824,1247.7362319286294,-0.7447087020756186,-0.6673896530909417
2022-12-30,9.821833333333332,5,120,8.999395129803656,203.92155913671516,947.4966452244951,-0.40548557166697613,-0.9141014446821017
2022-12-31,10.797500000000001,5,120,10.731786784861656,222.29886128506203,1258.8374024843754,-0.6729978137081635,-0.7396444705018973
